Code du département;Libellé du département;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Non-Exprimés;% Non-Exp/Ins;% Non-Exp/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Année;Numéro de tour;Métropole
35;Ille-et-Vilaine;55;Chantepie;827;297;35.91;530;64.09;9;1.09;1.7;521;63.0;98.3;2014;1;Rennes
35;Ille-et-Vilaine;55;Chantepie;836;336;40.19;500;59.81;17;2.03;3.4;483;57.78;96.6;2014;1;Rennes
35;Ille-et-Vilaine;55;Chantepie;914;362;39.61;552;60.39;16;1.75;2.9;536;58.64;97.1;2014;1;Rennes
35;Ille-et-Vilaine;55;Chantepie;889;351;39.48;538;60.52;12;1.35;2.23;526;59.17;97.77;2014;1;Rennes
35;Ille-et-Vilaine;55;Chantepie;620;277;44.68;343;55.32;10;1.61;2.92;333;53.71;97.08;2014;1;Rennes
35;Ille-et-Vilaine;58;La Chapelle-Chaussée;825;185;22.42;640;77.58;18;2.18;2.81;622;75.39;97.19;2014;1;Rennes
35;Ille-et-Vilaine;59;La Chapelle-des-Fougeretz;810;248;30.62;562;69.38;36;4.44;6.41;526;64.94;93.59;2014;1;Rennes
35;Ille-et-Vilaine;59;La Chapelle-des-Fougeretz;799;244;30.54;555;69.46;21;2.63;3.78;534;66.83;96.22;2014;1;Rennes
35;Ille-et-Vilaine;59;La Chapelle-des-Fougeretz;838;252;30.07;586;69.93;35;4.18;5.97;551;65.75;94.03;2014;1;Rennes
35;Ille-et-Vilaine;59;La Chapelle-des-Fougeretz;734;236;32.15;498;67.85;34;4.63;6.83;464;63.22;93.17;2014;1;Rennes
35;Ille-et-Vilaine;65;La Chapelle-Thouarault;818;299;36.55;519;63.45;154;18.83;29.67;365;44.62;70.33;2014;1;Rennes
35;Ille-et-Vilaine;65;La Chapelle-Thouarault;760;308;40.53;452;59.47;132;17.37;29.2;320;42.11;70.8;2014;1;Rennes
35;Ille-et-Vilaine;66;Chartres-de-Bretagne;847;402;47.46;445;52.54;21;2.48;4.72;424;50.06;95.28;2014;1;Rennes
35;Ille-et-Vilaine;66;Chartres-de-Bretagne;879;314;35.72;565;64.28;34;3.87;6.02;531;60.41;93.98;2014;1;Rennes
35;Ille-et-Vilaine;66;Chartres-de-Bretagne;974;447;45.89;527;54.11;34;3.49;6.45;493;50.62;93.55;2014;1;Rennes
35;Ille-et-Vilaine;66;Chartres-de-Bretagne;958;361;37.68;597;62.32;43;4.49;7.2;554;57.83;92.8;2014;1;Rennes
35;Ille-et-Vilaine;66;Chartres-de-Bretagne;1057;459;43.42;598;56.58;30;2.84;5.02;568;53.74;94.98;2014;1;Rennes
35;Ille-et-Vilaine;66;Chartres-de-Bretagne;1073;422;39.33;651;60.67;42;3.91;6.45;609;56.76;93.55;2014;1;Rennes
35;Ille-et-Vilaine;76;Chavagne;865;319;36.88;546;63.12;25;2.89;4.58;521;60.23;95.42;2014;1;Rennes
35;Ille-et-Vilaine;76;Chavagne;1005;317;31.54;688;68.46;15;1.49;2.18;673;66.97;97.82;2014;1;Rennes
35;Ille-et-Vilaine;76;Chavagne;1166;344;29.5;822;70.5;24;2.06;2.92;798;68.44;97.08;2014;1;Rennes
35;Ille-et-Vilaine;79;Chevaigné;809;305;37.7;504;62.3;135;16.69;26.79;369;45.61;73.21;2014;1;Rennes
35;Ille-et-Vilaine;79;Chevaigné;739;296;40.05;443;59.95;120;16.24;27.09;323;43.71;72.91;2014;1;Rennes
35;Ille-et-Vilaine;80;Cintré;725;185;25.52;540;74.48;29;4.0;5.37;511;70.48;94.63;2014;1;Rennes
35;Ille-et-Vilaine;80;Cintré;766;228;29.77;538;70.23;26;3.39;4.83;512;66.84;95.17;2014;1;Rennes
35;Ille-et-Vilaine;81;Clayes;479;91;19.0;388;81.0;28;5.85;7.22;360;75.16;92.78;2014;1;Rennes
35;Ille-et-Vilaine;88;Corps-Nuds;652;181;27.76;471;72.24;15;2.3;3.18;456;69.94;96.82;2014;1;Rennes
35;Ille-et-Vilaine;88;Corps-Nuds;789;231;29.28;558;70.72;38;4.82;6.81;520;65.91;93.19;2014;1;Rennes
35;Ille-et-Vilaine;88;Corps-Nuds;819;246;30.04;573;69.96;34;4.15;5.93;539;65.81;94.07;2014;1;Rennes
35;Ille-et-Vilaine;120;Gévezé;767;320;41.72;447;58.28;61;7.95;13.65;386;50.33;86.35;2014;1;Rennes
35;Ille-et-Vilaine;120;Gévezé;863;392;45.42;471;54.58;70;8.11;14.86;401;46.47;85.14;2014;1;Rennes
35;Ille-et-Vilaine;120;Gévezé;810;372;45.93;438;54.07;61;7.53;13.93;377;46.54;86.07;2014;1;Rennes
35;Ille-et-Vilaine;120;Gévezé;966;398;41.2;568;58.8;73;7.56;12.85;495;51.24;87.15;2014;1;Rennes
35;Ille-et-Vilaine;131;L'Hermitage;994;332;33.4;662;66.6;22;2.21;3.32;640;64.39;96.68;2014;1;Rennes
35;Ille-et-Vilaine;131;L'Hermitage;1020;272;26.67;748;73.33;24;2.35;3.21;724;70.98;96.79;2014;1;Rennes
35;Ille-et-Vilaine;131;L'Hermitage;934;285;30.51;649;69.49;18;1.93;2.77;631;67.56;97.23;2014;1;Rennes
35;Ille-et-Vilaine;139;Laillé;986;308;31.24;678;68.76;37;3.75;5.46;641;65.01;94.54;2014;1;Rennes
35;Ille-et-Vilaine;139;Laillé;844;281;33.29;563;66.71;37;4.38;6.57;526;62.32;93.43;2014;1;Rennes
35;Ille-et-Vilaine;139;Laillé;752;203;26.99;549;73.01;17;2.26;3.1;532;70.74;96.9;2014;1;Rennes
35;Ille-et-Vilaine;139;Laillé;1022;277;27.1;745;72.9;18;1.76;2.42;727;71.14;97.58;2014;1;Rennes
35;Ille-et-Vilaine;144;Langan;697;234;33.57;463;66.43;22;3.16;4.75;441;63.27;95.25;2014;1;Rennes
35;Ille-et-Vilaine;180;Miniac-sous-Bécherel;496;87;17.54;409;82.46;15;3.02;3.67;394;79.44;96.33;2014;1;Rennes
35;Ille-et-Vilaine;189;Montgermont;792;215;27.15;577;72.85;17;2.15;2.95;560;70.71;97.05;2014;1;Rennes
35;Ille-et-Vilaine;189;Montgermont;935;332;35.51;603;64.49;24;2.57;3.98;579;61.93;96.02;2014;1;Rennes
35;Ille-et-Vilaine;189;Montgermont;595;143;24.03;452;75.97;10;1.68;2.21;442;74.29;97.79;2014;1;Rennes
35;Ille-et-Vilaine;196;Mordelles;961;273;28.41;688;71.59;10;1.04;1.45;678;70.55;98.55;2014;1;Rennes
35;Ille-et-Vilaine;196;Mordelles;854;263;30.8;591;69.2;18;2.11;3.05;573;67.1;96.95;2014;1;Rennes
35;Ille-et-Vilaine;196;Mordelles;788;259;32.87;529;67.13;13;1.65;2.46;516;65.48;97.54;2014;1;Rennes
35;Ille-et-Vilaine;196;Mordelles;942;319;33.86;623;66.14;25;2.65;4.01;598;63.48;95.99;2014;1;Rennes
35;Ille-et-Vilaine;196;Mordelles;1042;359;34.45;683;65.55;22;2.11;3.22;661;63.44;96.78;2014;1;Rennes
35;Ille-et-Vilaine;196;Mordelles;1047;357;34.1;690;65.9;25;2.39;3.62;665;63.51;96.38;2014;1;Rennes
35;Ille-et-Vilaine;204;Nouvoitou;717;236;32.91;481;67.09;19;2.65;3.95;462;64.44;96.05;2014;1;Rennes
35;Ille-et-Vilaine;204;Nouvoitou;761;295;38.76;466;61.24;21;2.76;4.51;445;58.48;95.49;2014;1;Rennes
35;Ille-et-Vilaine;204;Nouvoitou;773;260;33.64;513;66.36;26;3.36;5.07;487;63.0;94.93;2014;1;Rennes
35;Ille-et-Vilaine;206;Noyal-Châtillon-sur-Seiche;801;238;29.71;563;70.29;27;3.37;4.8;536;66.92;95.2;2014;1;Rennes
35;Ille-et-Vilaine;206;Noyal-Châtillon-sur-Seiche;752;189;25.13;563;74.87;38;5.05;6.75;525;69.81;93.25;2014;1;Rennes
35;Ille-et-Vilaine;206;Noyal-Châtillon-sur-Seiche;836;295;35.29;541;64.71;37;4.43;6.84;504;60.29;93.16;2014;1;Rennes
35;Ille-et-Vilaine;206;Noyal-Châtillon-sur-Seiche;873;313;35.85;560;64.15;40;4.58;7.14;520;59.56;92.86;2014;1;Rennes
35;Ille-et-Vilaine;206;Noyal-Châtillon-sur-Seiche;796;264;33.17;532;66.83;28;3.52;5.26;504;63.32;94.74;2014;1;Rennes
35;Ille-et-Vilaine;206;Noyal-Châtillon-sur-Seiche;778;233;29.95;545;70.05;16;2.06;2.94;529;67.99;97.06;2014;1;Rennes
35;Ille-et-Vilaine;208;Orgères;727;327;44.98;400;55.02;100;13.76;25.0;300;41.27;75.0;2014;1;Rennes
35;Ille-et-Vilaine;208;Orgères;670;285;42.54;385;57.46;102;15.22;26.49;283;42.24;73.51;2014;1;Rennes
35;Ille-et-Vilaine;208;Orgères;731;302;41.31;429;58.69;106;14.5;24.71;323;44.19;75.29;2014;1;Rennes
35;Ille-et-Vilaine;208;Orgères;688;298;43.31;390;56.69;97;14.1;24.87;293;42.59;75.13;2014;1;Rennes
35;Ille-et-Vilaine;210;Pacé;927;277;29.88;650;70.12;25;2.7;3.85;625;67.42;96.15;2014;1;Rennes
35;Ille-et-Vilaine;210;Pacé;1068;374;35.02;694;64.98;33;3.09;4.76;661;61.89;95.24;2014;1;Rennes
35;Ille-et-Vilaine;210;Pacé;838;251;29.95;587;70.05;20;2.39;3.41;567;67.66;96.59;2014;1;Rennes
35;Ille-et-Vilaine;210;Pacé;1059;346;32.67;713;67.33;29;2.74;4.07;684;64.59;95.93;2014;1;Rennes
35;Ille-et-Vilaine;210;Pacé;1255;403;32.11;852;67.89;24;1.91;2.82;828;65.98;97.18;2014;1;Rennes
35;Ille-et-Vilaine;210;Pacé;1234;421;34.12;813;65.88;38;3.08;4.67;775;62.8;95.33;2014;1;Rennes
35;Ille-et-Vilaine;210;Pacé;1291;419;32.46;872;67.54;40;3.1;4.59;832;64.45;95.41;2014;1;Rennes
35;Ille-et-Vilaine;216;Parthenay-de-Bretagne;957;256;26.75;701;73.25;24;2.51;3.42;677;70.74;96.58;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1228;530;43.16;698;56.84;12;0.98;1.72;686;55.86;98.28;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;957;448;46.81;509;53.19;11;1.15;2.16;498;52.04;97.84;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;887;413;46.56;474;53.44;12;1.35;2.53;462;52.09;97.47;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1185;514;43.38;671;56.62;13;1.1;1.94;658;55.53;98.06;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1429;654;45.77;775;54.23;16;1.12;2.06;759;53.11;97.94;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1360;591;43.46;769;56.54;22;1.62;2.86;747;54.93;97.14;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1235;610;49.39;625;50.61;13;1.05;2.08;612;49.55;97.92;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1108;577;52.08;531;47.92;18;1.62;3.39;513;46.3;96.61;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1165;494;42.4;671;57.6;21;1.8;3.13;650;55.79;96.87;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1113;579;52.02;534;47.98;13;1.17;2.43;521;46.81;97.57;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1136;573;50.44;563;49.56;8;0.7;1.42;555;48.86;98.58;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1376;693;50.36;683;49.64;19;1.38;2.78;664;48.26;97.22;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1011;444;43.92;567;56.08;20;1.98;3.53;547;54.1;96.47;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1188;526;44.28;662;55.72;20;1.68;3.02;642;54.04;96.98;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1142;507;44.4;635;55.6;21;1.84;3.31;614;53.77;96.69;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;869;362;41.66;507;58.34;8;0.92;1.58;499;57.42;98.42;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;903;379;41.97;524;58.03;18;1.99;3.44;506;56.04;96.56;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1101;527;47.87;574;52.13;20;1.82;3.48;554;50.32;96.52;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1095;436;39.82;659;60.18;22;2.01;3.34;637;58.17;96.66;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1101;462;41.96;639;58.04;14;1.27;2.19;625;56.77;97.81;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;730;371;50.82;359;49.18;13;1.78;3.62;346;47.4;96.38;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1233;647;52.47;586;47.53;14;1.14;2.39;572;46.39;97.61;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1042;541;51.92;501;48.08;26;2.5;5.19;475;45.59;94.81;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1075;614;57.12;461;42.88;16;1.49;3.47;445;41.4;96.53;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;973;624;64.13;349;35.87;10;1.03;2.87;339;34.84;97.13;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;898;473;52.67;425;47.33;16;1.78;3.76;409;45.55;96.24;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1143;687;60.1;456;39.9;20;1.75;4.39;436;38.15;95.61;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1349;693;51.37;656;48.63;25;1.85;3.81;631;46.78;96.19;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1247;530;42.5;717;57.5;9;0.72;1.26;708;56.78;98.74;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1157;496;42.87;661;57.13;19;1.64;2.87;642;55.49;97.13;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1194;555;46.48;639;53.52;11;0.92;1.72;628;52.6;98.28;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1133;480;42.37;653;57.63;14;1.24;2.14;639;56.4;97.86;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;935;413;44.17;522;55.83;15;1.6;2.87;507;54.22;97.13;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;843;291;34.52;552;65.48;26;3.08;4.71;526;62.4;95.29;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1148;572;49.83;576;50.17;15;1.31;2.6;561;48.87;97.4;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1155;593;51.34;562;48.66;19;1.65;3.38;543;47.01;96.62;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;905;400;44.2;505;55.8;7;0.77;1.39;498;55.03;98.61;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;822;353;42.94;469;57.06;10;1.22;2.13;459;55.84;97.87;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1085;508;46.82;577;53.18;23;2.12;3.99;554;51.06;96.01;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1104;478;43.3;626;56.7;12;1.09;1.92;614;55.62;98.08;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1141;492;43.12;649;56.88;15;1.31;2.31;634;55.57;97.69;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1423;665;46.73;758;53.27;29;2.04;3.83;729;51.23;96.17;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1253;476;37.99;777;62.01;21;1.68;2.7;756;60.34;97.3;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1182;584;49.41;598;50.59;10;0.85;1.67;588;49.75;98.33;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1079;685;63.48;394;36.52;19;1.76;4.82;375;34.75;95.18;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1052;528;50.19;524;49.81;18;1.71;3.44;506;48.1;96.56;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1016;635;62.5;381;37.5;11;1.08;2.89;370;36.42;97.11;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1039;394;37.92;645;62.08;19;1.83;2.95;626;60.25;97.05;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1087;426;39.19;661;60.81;10;0.92;1.51;651;59.89;98.49;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1173;493;42.03;680;57.97;17;1.45;2.5;663;56.52;97.5;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;995;485;48.74;510;51.26;15;1.51;2.94;495;49.75;97.06;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1164;528;45.36;636;54.64;10;0.86;1.57;626;53.78;98.43;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1179;506;42.92;673;57.08;6;0.51;0.89;667;56.57;99.11;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1084;465;42.9;619;57.1;13;1.2;2.1;606;55.9;97.9;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1054;397;37.67;657;62.33;22;2.09;3.35;635;60.25;96.65;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1028;530;51.56;498;48.44;10;0.97;2.01;488;47.47;97.99;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1075;542;50.42;533;49.58;18;1.67;3.38;515;47.91;96.62;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1075;497;46.23;578;53.77;23;2.14;3.98;555;51.63;96.02;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;962;482;50.1;480;49.9;32;3.33;6.67;448;46.57;93.33;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;953;428;44.91;525;55.09;14;1.47;2.67;511;53.62;97.33;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;916;395;43.12;521;56.88;23;2.51;4.41;498;54.37;95.59;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1111;481;43.29;630;56.71;23;2.07;3.65;607;54.64;96.35;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;875;393;44.91;482;55.09;17;1.94;3.53;465;53.14;96.47;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1275;621;48.71;654;51.29;14;1.1;2.14;640;50.2;97.86;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1267;594;46.88;673;53.12;24;1.89;3.57;649;51.22;96.43;2014;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1262;544;43.11;718;56.89;15;1.19;2.09;703;55.71;97.91;2014;1;Rennes
