commune_origine,dep_origine,code_origine,commune_destination,dep_destination,code_destination,flux,annee
Grand-Couronne,76,76319,Malaunay,76,76402,5.0,2022
Grand-Couronne,76,76319,Maromme,76,76410,4.99,2022
Grand-Couronne,76,76319,Le Mesnil-Esnard,76,76429,4.99,2022
Grand-Couronne,76,76319,Mont-Cauvaire,76,76443,4.99,2022
Grand-Couronne,76,76319,Mont-Saint-Aignan,76,76451,54.93,2022
Grand-Couronne,76,76319,Moulineaux,76,76457,4.99,2022
Grand-Couronne,76,76319,Oissel,76,76484,4.99,2022
Grand-Couronne,76,76319,Petit-Couronne,76,76497,19.97,2022
Grand-Couronne,76,76319,Le Petit-Quevilly,76,76498,44.94,2022
Grand-Couronne,76,76319,Rouen,76,76540,244.67,2022
Grand-Couronne,76,76319,Saint-Aubin-lès-Elbeuf,76,76561,4.99,2022
Grand-Couronne,76,76319,Saint-Étienne-du-Rouvray,76,76575,84.89,2022
Grand-Couronne,76,76319,Sotteville-lès-Rouen,76,76681,54.93,2022
Le Grand-Quevilly,76,76322,Narbonne,11,11262,3.92,2022
Le Grand-Quevilly,76,76322,Caen,14,14118,5.07,2022
Le Grand-Quevilly,76,76322,Lisieux,14,14366,4.73,2022
Le Grand-Quevilly,76,76322,Lannion,22,22113,5.4,2022
Le Grand-Quevilly,76,76322,Évreux,27,27229,6.41,2022
Le Grand-Quevilly,76,76322,Louviers,27,27375,2.7,2022
Le Grand-Quevilly,76,76322,Pont-Audemer,27,27467,3.65,2022
Le Grand-Quevilly,76,76322,Vernon,27,27681,1.73,2022
Le Grand-Quevilly,76,76322,Bordeaux,33,33063,3.09,2022
Le Grand-Quevilly,76,76322,Le Malesherbois,45,45191,1.67,2022
Le Grand-Quevilly,76,76322,Sotteville,50,50580,8.73,2022
Le Grand-Quevilly,76,76322,Quinquempoix,60,60522,3.51,2022
Le Grand-Quevilly,76,76322,Pau,64,64445,3.61,2022
Le Grand-Quevilly,76,76322,Tarbes,65,65440,3.61,2022
Le Grand-Quevilly,76,76322,Villeurbanne,69,69266,4.39,2022
Le Grand-Quevilly,76,76322,Paris 11e Arrondissement,75,75111,18.95,2022
Le Grand-Quevilly,76,76322,Paris 12e Arrondissement,75,75112,6.9,2022
Le Grand-Quevilly,76,76322,Paris 13e Arrondissement,75,75113,2.82,2022
Le Grand-Quevilly,76,76322,Paris 18e Arrondissement,75,75118,5.32,2022
Le Grand-Quevilly,76,76322,Barentin,76,76057,0.96,2022
Le Grand-Quevilly,76,76322,Bihorel,76,76095,10.62,2022
Le Grand-Quevilly,76,76322,Bois-Guillaume,76,76108,14.89,2022
Le Grand-Quevilly,76,76322,Buchy,76,76146,2.42,2022
Le Grand-Quevilly,76,76322,Canteleu,76,76157,33.93,2022
Le Grand-Quevilly,76,76322,Cléon,76,76178,9.49,2022
Le Grand-Quevilly,76,76322,Darnétal,76,76212,5.19,2022
Le Grand-Quevilly,76,76322,Déville-lès-Rouen,76,76216,2.85,2022
Le Grand-Quevilly,76,76322,Dieppe,76,76217,4.69,2022
Le Grand-Quevilly,76,76322,Elbeuf,76,76231,1.03,2022
Le Grand-Quevilly,76,76322,Fontaine-le-Dun,76,76272,3.0,2022
Le Grand-Quevilly,76,76322,Grand-Couronne,76,76319,17.23,2022
Le Grand-Quevilly,76,76322,Le Grand-Quevilly,76,76322,3677.84,2022
Le Grand-Quevilly,76,76322,Le Havre,76,76351,26.31,2022
Le Grand-Quevilly,76,76322,Malaunay,76,76402,3.09,2022
Le Grand-Quevilly,76,76322,Mesnières-en-Bray,76,76427,6.53,2022
Le Grand-Quevilly,76,76322,Le Mesnil-Esnard,76,76429,31.0,2022
Le Grand-Quevilly,76,76322,Mont-Cauvaire,76,76443,5.32,2022
